Log ID,Date,Lifecycle Type,Category,Vegetable / Crop,Variety,Bed / Row,Quantity,Weight (lbs),Notes,Plant ID,GPS Latitude,GPS Longitude
827,2015-07-19,harvest,Squash,Summer Squash,Multipik,SQ11,20,8,,49,43.18397890000000,-77.35540170000000
828,2015-07-19,harvest,Squash,Summer Squash,Multipik,SQ3,11,5,,49,43.18397890000000,-77.35540170000000
829,2015-07-19,sow,Broccoli,Broccoli,Green Magic,,288,0,,18,43.18839207683708,-77.36601769924164
830,2015-07-20,harvest,Potatoes,Red Potatoes,Norlands,PO4,1,200,,36,43.18397890000000,-77.35540170000000
831,2015-07-20,sow,Beets,Red Beets,Merlin,,800,0,,169,43.19312120000000,-77.37048750000000
832,2015-07-20,sow,Beets,Golden Beets,Touchstone,,800,0,,26,43.19312670000000,-77.37048910000000
833,2015-07-20,harvest,Onions,Sweet Onions,Walla Walla,ON1,100,52,,32,43.18812840000000,-77.36506890000000
835,2015-07-20,harvest,Potatoes,Purple Potatoes,Purple Majesty,PO14,1,100,,39,43.19307320000000,-77.37054900000000
837,2015-07-20,harvest,Onions,Bunching Onions,Pride,BO1,51,0,10-12 per bunch,34,43.19305000000001,-77.37027789999999
838,2015-07-20,harvest,Squash,Summer Squash,Multipik,SQ10,14,6,,49,43.18397890000000,-77.35540170000000
839,2015-07-20,harvest,Squash,Summer Squash,Multipik,SQ11,17,7,,49,43.18397890000000,-77.35540170000000
840,2015-07-20,harvest,Squash,Summer Squash,Multipik,SQ3,21,8,,49,43.18397890000000,-77.35540170000000
841,2015-07-20,harvest,Squash,Zucchini,Spineless Perfection,SQ9,27,13.5,,48,43.18397890000000,-77.35540170000000
842,2015-07-20,harvest,Squash,Zucchini,Elite,M4,11,5.5,,47,43.18397890000000,-77.35540170000000
843,2015-07-20,harvest,Squash,Zucchini,Elite, SQ1,14,7,,47,43.18397890000000,-77.35540170000000
844,2015-07-20,harvest,Squash,Zucchini,Spineless Perfection,SQ2,12,6,,48,43.18397890000000,-77.35540170000000
845,2015-07-21,harvest,Lettuce,Red Leaf,New Red Fire,LT1,96,0,,76,43.18397890000000,-77.35540170000000
846,2015-07-21,shrink,Lettuce,Red Leaf,New Red Fire,LT1,5,0,,76,43.18397890000000,-77.35540170000000
847,2015-07-21,harvest,Lettuce,Red Leaf,New Red Fire,LT1,36,0,,76,43.18839207683708,-77.36601769924164
848,2015-07-21,shrink,Lettuce,Red Leaf,New Red Fire,LT1,6,0,,76,43.18839207683708,-77.36601769924164
849,2015-07-21,harvest,Squash,Zucchini,Spineless Perfection,SQ9,28,18,,48,43.19305830000000,-77.37031530000000
850,2015-07-21,harvest,Squash,Zucchini,Spineless Perfection,SQ10,3,2,,48,43.19305500000000,-77.37034700000000
851,2015-07-21,harvest,Squash,Zucchini,Elite, SQ1,18,11.5,,47,43.19305430000000,-77.37036950000000
852,2015-07-21,harvest,Squash,Zucchini,Spineless Perfection,SQ2,17,10.7,,48,43.19308390000000,-77.37009050000002
853,2015-07-21,harvest,Squash,Summer Squash,Multipik,SQ10,17,8.5,,49,43.19306210000000,-77.37028389999999
854,2015-07-21,harvest,Squash,Summer Squash,Multipik,SQ11,9,4.5,,49,43.19307660000000,-77.37015690000000
855,2015-07-21,harvest,Squash,Summer Squash,Multipik,SQ3,16,8,,49,43.18397890000000,-77.35540170000000
856,2015-07-21,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU1,28,14,,52,43.18397890000000,-77.35540170000000
857,2015-07-22,harvest,Carrots,Orange Carrots,Jeannette,CT1,21,25,,27,43.18397890000000,-77.35540170000000
858,2015-07-22,harvest,Tomatoes,Cherry Tomatoes,Sakura,TM3,1,14,,67,43.18397890000000,-77.35540170000000
859,2015-07-22,harvest,Squash,Zucchini,Elite, SQ1,10,5,,47,43.19307410000000,-77.37019959999999
860,2015-07-22,harvest,Squash,Zucchini,Spineless Perfection,SQ2,10,5,,48,43.19307410000000,-77.37019959999999
861,2015-07-22,harvest,Squash,Zucchini,Spineless Perfection,SQ9,13,6.5,,48,43.19306890000000,-77.37024240000000
862,2015-07-22,harvest,Squash,Zucchini,Spineless Perfection,SQ10,14,7,,48,43.19307450000000,-77.37018110000000
863,2015-07-22,harvest,Squash,Summer Squash,Multipik,SQ11,11,4.4,,49,43.18397890000000,-77.35540170000000
864,2015-07-22,harvest,Squash,Summer Squash,Multipik,SQ3,10,3.5,,49,43.18397890000000,-77.35540170000000
865,2015-07-23,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU1,16,8,,52,43.18397890000000,-77.35540170000000
866,2015-07-23,harvest,Squash,Summer Squash,Multipik,SQ3,8,4,,49,43.18397890000000,-77.35540170000000
867,2015-07-23,harvest,Squash,Summer Squash,Multipik,SQ10,16,8,,49,43.18397890000000,-77.35540170000000
868,2015-07-23,harvest,Squash,Summer Squash,Multipik,SQ11,17,8.5,,49,43.18397890000000,-77.35540170000000
869,2015-07-23,harvest,Squash,Zucchini,Spineless Perfection,SQ10,20,12.8,,48,43.18397890000000,-77.35540170000000
870,2015-07-23,harvest,Squash,Zucchini,Elite, SQ1,13,8.3,,47,43.18397890000000,-77.35540170000000
871,2015-07-23,harvest,Squash,Zucchini,Spineless Perfection,SQ2,8,5,,48,43.18397890000000,-77.35540170000000
872,2015-07-23,plant,Lettuce,Mini Romaine,Dragoon,LT8,102,0,,8,43.18397890000000,-77.35540170000000
873,2015-07-23,plant,Lettuce,Mini Romaine,Dragoon,LT9,103,0,,8,43.18397890000000,-77.35540170000000
874,2015-07-23,plant,Lettuce,Romaine,Coastal Star,LT8,263,0,,11,43.18397890000000,-77.35540170000000
875,2015-07-24,plant,Lettuce,Mini Romaine,Breen,LT9,225,0,,9,43.19307020000000,-77.37021419999999
876,2015-07-24,harvest,Squash,Summer Squash,Multipik,SQ10,21,9.5,,49,43.18681000000001,-77.35540170000000
877,2015-07-24,harvest,Squash,Summer Squash,Multipik,SQ11,9,4,,49,43.18681000000001,-77.35540170000000
878,2015-07-24,harvest,Squash,Summer Squash,Multipik,SQ3,3,2,,49,43.18681000000001,-77.35540170000000
879,2015-07-24,harvest,Squash,Zucchini,Spineless Perfection,SQ10,14,9,,48,43.18681000000001,-77.35540170000000
880,2015-07-24,harvest,Squash,Zucchini,Elite,SQ1,12,8,,47,43.18681000000001,-77.35540170000000
881,2015-07-24,harvest,Squash,Zucchini,Spineless Perfection,SQ2,7,5,,48,43.18681000000001,-77.35540170000000
882,2015-07-24,harvest,Lettuce,Green Leaf,Tropicana,LT1,48,0,,3,43.18681000000001,-77.35540170000000
883,2015-07-24,harvest,Lettuce,Red Leaf,New Red Fire,LT1,48,0,,76,43.18681000000001,-77.35540170000000
884,2015-07-24,shrink,Lettuce,Green Leaf,Tropicana,LT1,11,0,,3,43.18681000000001,-77.35540170000000
885,2015-07-24,harvest,Carrots,Orange Carrots,Jeannette,CT1,13,14,,27,43.18681000000001,-77.35540170000000
886,2015-07-24,harvest,Radishes,Radishes,Celesta,RD1,9,8,,35,43.18681000000001,-77.35540170000000
887,2015-07-25,harvest,Onions,Bunching Onions,Pride,BO1,46,0,,34,43.19305820000000,-77.37054630000000
888,2015-07-25,plant,Lettuce,Red Leaf,Ruby Sky,LT9,45,0,,7,43.18825960000000,-77.36520710000000
889,2015-07-25,plant,Lettuce,Red Leaf,Ruby Sky,LT10,218,0,,7,43.18836540000000,-77.36560590000000
890,2015-07-25,plant,Lettuce,Salanova,Premier Collection,LT11,276,0,,1,43.19305810000000,-77.37054470000000
891,2015-07-25,plant,Lettuce,Green Leaf,Tropicana,LT11,12,0,,3,43.19305630000000,-77.37054690000000
892,2015-07-25,plant,Lettuce,Green Leaf,Tropicana,LT10,144,0,,3,43.19305660000000,-77.37054830000000
893,2015-07-26,harvest,Tomatoes,Cherry Tomatoes,Esterina,TM1,1,1.9,,68,43.18397890000000,-77.35540170000000
894,2015-07-26,harvest,Tomatoes,Cherry Tomatoes,Sakura,TM3,1,38.6,,67,43.18397890000000,-77.35540170000000
896,2015-07-26,harvest,Squash,Zucchini,Spineless Perfection,SQ9,43,32.25,,48,43.19305780000000,-77.37054370000000
897,2015-07-26,harvest,Squash,Zucchini,Spineless Perfection,SQ10,9,6.75,,48,43.19306470000000,-77.37051450000000
898,2015-07-26,harvest,Squash,Zucchini,Elite,SQ1,15,12,,47,43.19306340000000,-77.37051280000000
899,2015-07-26,harvest,Squash,Zucchini,Spineless Perfection,SQ2,25,18.75,,48,43.19306300000000,-77.37050450000000
900,2015-07-26,harvest,Squash,Summer Squash,Multipik,SQ3,14,7.84,,49,43.19306740000000,-77.37052130000000
901,2015-07-26,harvest,Squash,Summer Squash,Multipik,SQ10,21,11.76,,49,43.19305980000000,-77.37050359999999
902,2015-07-26,harvest,Squash,Summer Squash,Multipik,SQ11,28,15.68,,49,43.19306320000000,-77.37050909999999
903,2015-07-26,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU3,9,4.5,,52,43.19305670000000,-77.37054520000000
904,2015-07-26,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU1,49,26.95,,52,43.19305680000000,-77.37054750000000
905,2015-07-26,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU2,17,9.35,,52,43.19305700000000,-77.37054520000000
906,2015-07-27,harvest,Potatoes,Red Potatoes,Norlands,PO1,1,293,,36,43.19306650000000,-77.37051660000000
907,2015-07-27,harvest,Potatoes,Purple Potatoes,Purple Majesty,PO13,1,98.85,,39,43.19306340000000,-77.37051690000000
908,2015-07-27,harvest,Lettuce,Green Leaf,Tropicana,LT1,90,0,,3,43.18397890000000,-77.35540170000000
909,2015-07-27,shrink,Lettuce,Green Leaf,Tropicana,LT1,25,0,,3,43.18397890000000,-77.35540170000000
910,2015-07-27,harvest,Radishes,Radishes,Celesta,RD1,20,18,,35,43.18397890000000,-77.35540170000000
911,2015-07-27,plant,Romanesco,Romanesco,Veronica,CO18,159,0,,107,43.18397890000000,-77.35540170000000
912,2015-07-27,plant,Romanesco,Romanesco,Veronica,CO19,44,0,,107,43.18397890000000,-77.35540170000000
913,2015-07-27,plant,Cauliflower,Cauliflower,Skywalker,CO19,115,0,,114,43.18397890000000,-77.35540170000000
914,2015-07-27,plant,Cauliflower,Cauliflower,Skywalker,CO20,158,0,,114,43.18397890000000,-77.35540170000000
915,2015-07-28,harvest,Squash,Zucchini,Spineless Perfection,SQ9,33,25.08,,48,43.18887280000000,-77.36658770000000
916,2015-07-28,harvest,Squash,Zucchini,Spineless Perfection,SQ10,10,7.6,,48,43.18885640000000,-77.36657290000000
917,2015-07-28,harvest,Squash,Summer Squash,Multipik,SQ10,32,22.24,,49,43.18889340000000,-77.36648540000000
918,2015-07-28,harvest,Squash,Summer Squash,Multipik,SQ11,23,15.98,,49,43.18898700000000,-77.36655460000000
919,2015-07-28,harvest,Squash,Zucchini,Elite,SQ1,10,7.6,,47,43.19157900000000,-77.36611010000000
920,2015-07-28,harvest,Squash,Zucchini,Elite,SQ2,4,3.04,,47,43.19159110000000,-77.36609120000000
921,2015-07-28,harvest,Squash,Zucchini,Spineless Perfection,SQ2,12,9.12,,48,43.19302720000000,-77.37048700000000
922,2015-07-28,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU1,35,19.6,,52,43.19306520000000,-77.37052229999999
923,2015-07-28,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU3,48,26.88,,52,43.19306750000000,-77.37052539999999
924,2015-07-28,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU2,11,6.16,,52,43.19306810000000,-77.37051890000000
925,2015-07-28,harvest,Cucumbers,Specialty Cuke,Lemon,CU2,6,1.48,,54,43.19305600000000,-77.37054750000000
926,2015-07-28,harvest,Cucumbers,Mini Cuke,Picolino,CU2,29,12.38,,50,43.19306650000000,-77.37052589999999
927,2015-07-28,harvest,Squash,Zucchini,Elite,M4,14,6.86,,47,43.19306710000000,-77.37052560000000
928,2015-07-28,harvest,Squash,Summer Squash,Multipik,M4,14,6.86,,49,43.19306650000000,-77.37052700000000
929,2015-07-28,harvest,Radishes,Radishes,Celesta,RD2,68,65,picked from both rows,35,43.18397890000000,-77.35540170000000
930,2015-07-28,harvest,Beets,Red Beets,Boro,ON5,6,6,,25,43.18397890000000,-77.35540170000000
931,2015-07-28,harvest,Beets,Red Beets,Boro,ON4,29,29,,25,43.18397890000000,-77.35540170000000
938,2015-07-29,harvest,Onions,Sweet Onions,Walla Walla,ON1,100,0,,32,43.18839207683708,-77.36601769924164
939,2015-07-29,harvest,Squash,Zucchini,Spineless Perfection,SQ9,23,20,,48,43.19306090000000,-77.37049940000000
940,2015-07-29,harvest,Squash,Summer Squash,Multipik,SQ10,20,11.7,,49,43.19306370000000,-77.37051989999999
941,2015-07-29,harvest,Squash,Summer Squash,Multipik,SQ11,30,17.6,,49,43.19306910000000,-77.37052260000000
942,2015-07-29,harvest,Tomatoes,Slicer Tomatoes,Defiant,TM8,1,6,,64,43.19306590000000,-77.37052130000000
943,2015-07-29,harvest,Tomatoes,Slicer Tomatoes,Mountain Fresh Plus,TM7,1,7.5,,142,43.19306690000000,-77.37052240000000
944,2015-07-30,harvest,Lettuce,Romaine,Coastal Star,LT2,30,0,,11,43.18398850000000,-77.36347620000000
945,2015-07-30,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU3,58,30,,52,43.19306440000000,-77.37051319999999
946,2015-07-30,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU2,20,10,,52,43.19306310000000,-77.37049230000000
947,2015-07-30,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU1,60,30,,52,43.19306220000000,-77.37049280000000
948,2015-07-30,harvest,Tomatoes,Cherry Tomatoes,Sakura,TM3,1,8.36,,67,43.19306400000000,-77.37051650000000
949,2015-07-30,harvest,Tomatoes,Cherry Tomatoes,Esterina,TM1,1,10.33,,68,43.19306270000000,-77.37051060000000
950,2015-07-30,harvest,Squash,Summer Squash,Multipik,SQ11,48,26,,49,43.19306180000000,-77.37051380000000
951,2015-07-30,harvest,Squash,Zucchini,Spineless Perfection,SQ9,40,32,,48,43.19305780000000,-77.37054370000000
952,2015-07-30,harvest,Squash,Zucchini,Elite,SQ1,6,4.8,,47,43.19306480000000,-77.37051810000000
953,2015-07-30,harvest,Squash,Zucchini,Spineless Perfection,SQ2,6,4.8,,48,43.19306720000000,-77.37051360000000
954,2015-07-30,plant,Beans,Green Beans,Provider,BN2,2000,0,,70,43.19306410000000,-77.37051550000000
955,2015-07-30,plant,Beans,Yellow Beans,Rocdor,BN3,2000,0,,71,43.19306730000000,-77.37051869999999
956,2015-07-31,harvest,Onions,Sweet Onions,Walla Walla,ON1,13,0,,32,43.18839207683708,-77.36601769924164
957,2015-07-31,harvest,Squash,Summer Squash,Multipik,SQ10,13,7,,49,43.19307150000000,-77.37049329999999
958,2015-07-31,harvest,Squash,Summer Squash,Multipik,SQ11,19,10,,49,43.19307360000000,-77.37048980000000
959,2015-07-31,harvest,Squash,Zucchini,Spineless Perfection,SQ9,7,4.2,,48,43.19306810000000,-77.37052330000002
960,2015-07-31,harvest,Squash,Zucchini,Elite,SQ1,7,4.2,,47,43.19307000000000,-77.37050620000000
961,2015-07-31,harvest,Squash,Zucchini,Spineless Perfection,SQ2,8,4.8,,48,43.18839207683708,-77.36601769924164
962,2015-08-01,harvest,Tomatoes,Slicer Tomatoes,Defiant,TM8,1,48.7,,64,43.19306280000000,-77.37051149999999
963,2015-08-01,harvest,Tomatoes,Slicer Tomatoes,Defiant,TM7,1,15.8,,64,43.19306270000000,-77.37051690000000
964,2015-08-01,harvest,Tomatoes,Slicer Tomatoes,Defiant,TM9,1,43.8,,64,43.19305420000000,-77.37053050000000
965,2015-08-01,harvest,Tomatoes,Slicer Tomatoes,Mountain Fresh Plus,TM5,1,11,,142,43.19306690000000,-77.37051910000000
967,2015-08-01,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU1,32,16,,52,43.18397890000000,-77.35540170000000
968,2015-08-01,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU3,33,16,,52,43.18397890000000,-77.35540170000000
969,2015-08-02,harvest,Potatoes,Red Potatoes,Norlands,PO2,1,187.56,,36,43.19306510000000,-77.37051790000000
970,2015-08-02,harvest,Potatoes,Red Potatoes,Norlands,PO3,1,135.63,,36,43.19306970000000,-77.37052080000000
971,2015-08-02,harvest,Onions,Sweet Onions,Walla Walla,ON1,121,0,,32,43.19306640000000,-77.37050880000001
972,2015-08-02,harvest,Onions,Sweet Onions,Walla Walla,ON2,10,0,,32,43.19306410000000,-77.37050750000000
973,2015-08-02,harvest,Tomatoes,Cherry Tomatoes,Sakura,TM3,1,36.5,,67,43.19306330000000,-77.37051330000000
974,2015-08-02,harvest,Tomatoes,Cherry Tomatoes,Esterina,TM1,1,35.5,,68,43.19306790000000,-77.37052039999999
975,2015-08-02,harvest,Squash,Summer Squash,Multipik,SQ10,20,11,,49,43.19306240000000,-77.37051550000000
976,2015-08-02,harvest,Squash,Summer Squash,Multipik,SQ11,29,16,,49,43.19306270000000,-77.37051690000000
977,2015-08-02,harvest,Squash,Zucchini,Spineless Perfection,SQ9,24,21,,48,43.19306530000000,-77.37051290000000
978,2015-08-02,harvest,Squash,Zucchini,Elite,M4,14,12,,47,43.19306320000000,-77.37051720000000
979,2015-08-02,harvest,Squash,Zucchini,Elite,SQ1,7,5,,47,43.19306230000000,-77.37051389999999
980,2015-08-02,harvest,Squash,Zucchini,Spineless Perfection,SQ2,7,6,,48,43.19306320000000,-77.37051720000000
981,2015-08-02,harvest,Onions,Sweet Onions,Walla Walla,ON1,121,70,,32,43.19306570000000,-77.37052310000000
982,2015-08-02,harvest,Onions,Sweet Onions,Walla Walla,ON2,9,6,,32,43.19306050000000,-77.37051210000000
985,2015-08-03,harvest,Tomatoes,Specialty Tomatoes,Indigo Kumquat,TM2,1,3.58,,140,43.19305900000000,-77.37048650000000
986,2015-08-03,harvest,Tomatoes,Cherry Tomatoes,Sakura,TM3,1,66.17,,67,43.19305880000000,-77.37051080000000
987,2015-08-03,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU1,24,11.7,,52,43.19306650000000,-77.37051910000000
988,2015-08-03,harvest,Cucumbers,Slicer Cuke,Marketmore 97,CU3,25,13.88,,52,43.19306060000000,-77.37050860000000
989,2015-08-03,harvest,Squash,Summer Squash,Multipik,SQ10,8,5,,49,43.19305920000000,-77.37050409999999
990,2015-08-03,harvest,Squash,Summer Squash,Multipik,SQ11,15,7.5,,49,43.19306530000000,-77.37050540000000
991,2015-08-03,harvest,Squash,Zucchini,Spineless Perfection,SQ9,11,7.7,,48,43.19306900000000,-77.37049820000000
992,2015-08-03,harvest,Squash,Zucchini,Elite,M4,6,4.2,,47,43.19306910000000,-77.37050719999999
993,2015-08-03,harvest,Squash,Zucchini,Elite,SQ1,4,2.8,,47,43.19306670000000,-77.37052560000000
994,2015-08-03,harvest,Squash,Zucchini,Elite,SQ1,4,2.8,,47,43.19306670000000,-77.37052560000000
995,2015-08-03,harvest,Squash,Zucchini,Spineless Perfection,SQ2,4,2.8,,48,43.19306630000000,-77.37052360000000
1022,2015-08-03,harvest,Melons,Cantaloupe,Athena,M2,10,0,,124,43.09680000000000,-77.33360000000000
996,2015-08-04,harvest,Lettuce,Green Leaf,Tropicana,LT2,52,0,,3,43.18839207683708,-77.36601769924164
997,2015-08-04,shrink,Lettuce,Green Leaf,Tropicana,LT2,1,0,,3,43.18839207683708,-77.36601769924164
998,2015-08-04,shrink,Lettuce,Green Leaf,Tropicana,LT2,1,0,,3,43.18839207683708,-77.36601769924164
999,2015-08-04,harvest,Lettuce,Red Leaf,New Red Fire,LT2,132,0,,76,43.18839207683708,-77.36601769924164
1000,2015-08-04,shrink,Lettuce,Red Leaf,New Red Fire,LT2,2,0,,76,43.18839207683708,-77.36601769924164
1001,2015-08-04,harvest,Onions,Sweet Onions,Walla Walla,ON2,106,70,,32,43.19306560000000,-77.37051650000000
1002,2015-08-04,harvest,Kale,White Kale,White Russian,KA1,20,0,bunches of 14,173,43.19305600000000,-77.37054450000000
1003,2015-08-04,harvest,Greens,Swiss Chard,Bright Lights,BT5,4,0,bunches of 12 ,60,43.19306520000000,-77.37051620000000
1004,2015-08-05,harvest,Lettuce,Red Leaf,New Red Fire,LT2,98,0,,76,43.19308360000000,-77.37053820000000
1005,2015-08-05,harvest,Kale,White Kale,White Russian,KA1,20,0,Bunches of 14,173,43.19307510000000,-77.37052860000000
1006,2015-08-05,harvest,Greens,Swiss Chard,Bright Lights,BT5,10,0,bunches of 12,60,43.19306320000000,-77.37052899999999
1008,2015-08-06,harvest,Eggplant,Purple Eggplant,Classic,P1,0,36,,56,43.19305820000000,-77.37054820000002
1009,2015-08-06,harvest,Peppers,Hot Peppers,Jalafuego,P3,0,12,,45,43.19306120000000,-77.37051500000000
1010,2015-08-06,harvest,Peppers,Bell Peppers,Olympus,P4,0,41.84,,40,43.19306270000000,-77.37052010000000
1011,2015-08-07,harvest,Lettuce,Green Leaf,Tropicana,LT3,31,0,,3,43.18810450000000,-77.36520900000000
1013,2015-08-07,harvest,Peppers,Bell Peppers,Olympus,P4,20,7.6,,40,43.09680000000000,-77.33360000000000
1014,2015-08-07,harvest,Squash,Zucchini,Spineless Perfection,SQ9,13,10,,48,43.09680000000000,-77.33360000000000
1015,2015-08-07,harvest,Squash,Zucchini,Elite,M4,18,11,,47,43.09680000000000,-77.33360000000000
1016,2015-08-07,harvest,Squash,Summer Squash,Multipik,SQ10,5,2.5,,49,43.09680000000000,-77.33360000000000
1017,2015-08-07,harvest,Squash,Summer Squash,Multipik,SQ11,18,9,,49,43.09680000000000,-77.33360000000000
1018,2015-08-07,harvest,Onions,Sweet Onions,Walla Walla,ON3,20,12,,32,43.09680000000000,-77.33360000000000
1019,2015-08-07,harvest,Leeks,Leeks,Pandora,ON2,11,0,,30,43.09680000000000,-77.33360000000000
1020,2015-08-07,harvest,Squash,Winter Squash,Spaghetti Squash,SQ8,13,32,,134,43.09680000000000,-77.33360000000000
1021,2015-08-07,harvest,Melons,Cantaloupe,Athena,M2,20,0,,124,43.09680000000000,-77.33360000000000
1028,2015-08-07,harvest,Tomatoes,Slicer Tomatoes,Defiant,TM7,1,42,,64,43.18839207683708,-77.36601769924164
1029,2015-08-07,harvest,Tomatoes,Slicer Tomatoes,Defiant,TM8,1,140,,64,43.18839207683708,-77.36601769924164
1030,2015-08-07,harvest,Beets,Red Beets,Boro,BT5,12,10,,25,43.12399500000000,-77.69657070000000
1031,2015-08-07,harvest,Beets,Golden Beets,Touchstone,BT5,5,4,,26,43.12399500000000,-77.69657070000000
1023,2015-08-08,plant,Cabbage,Red Cabbage,Red Express,CO21,129,0,,129,43.18924240000000,-77.36596170000000
1024,2015-08-08,plant,Cabbage,Green Cabbage,Farao,CO21,100,0,,128,43.18839207683708,-77.36601769924164
1025,2015-08-08,plant,Cabbage,Green Cabbage,Farao,CO22,41,0,,128,43.18917360000000,-77.36582100000000
1026,2015-08-08,plant,Broccoli,Broccoli,Green Magic,CO22,198,0,,18,43.18908400000000,-77.36574800000000
1027,2015-08-08,plant,Broccoli,Broccoli,Green Magic,CO23,10,0,,18,43.18908400000000,-77.36574800000000
1032,2015-08-10,harvest,Lettuce,Mini Romaine,Dragoon,LT7,136,0,,8,43.19306860000000,-77.37052480000000
1033,2015-08-10,harvest,Kale,Green Kale,Vates,KA1,12,0,bunches of 15,21,43.19306850000000,-77.37052620000000
1034,2015-08-10,sow,Kale,Red Kale,Red Russian,,256,0,,22,43.19307920000000,-77.37053800000000
1035,2015-08-10,sow,Kale,Toscano Kale,Toscano,,256,0,,23,43.19307920000000,-77.37053800000000
1036,2015-08-10,sow,Kale,Green Kale,Vates,,256,0,,21,43.19308230000000,-77.37054230000000
1037,2015-08-10,sow,Kale,White Kale,White Russian,,256,0,,173,43.19308230000000,-77.37054230000000
1038,2015-08-10,sow,Beets,Red Beets,Merlin,,800,0,,169,43.19307920000000,-77.37053800000000
1039,2015-08-10,sow,Beets,Golden Beets,Touchstone,,800,0,,26,43.19308230000000,-77.37054230000000
1040,2015-08-10,sow,Lettuce,Red Leaf,Ruby Sky,,200,0,,7,43.19307700000000,-77.37053680000000
1041,2015-08-10,sow,Lettuce,Green Leaf,Green Star,,200,0,,4,43.19307920000000,-77.37053800000000
1042,2015-08-10,sow,Lettuce,Romaine,Green Forest,,200,0,,10,43.19308230000000,-77.37054230000000
1043,2015-08-10,sow,Lettuce,Romaine,Cosmo,,200,0,,135,43.19307960000000,-77.37054030000000
1044,2015-08-10,sow,Lettuce,Mini Romaine,Ansar,,170,0,,176,43.19307700000000,-77.37053680000000
1045,2015-08-10,sow,Lettuce,Mini Romaine,Pomegranate Crunch,,180,0,,177,43.19308230000000,-77.37054230000000
1046,2015-08-10,sow,Lettuce,Salanova,Premier Collection,,200,0,,1,43.19307700000000,-77.37053680000000
1047,2015-08-10,shrink,Tomatoes,Cherry Tomatoes,Esterina,,0,13.4,,68,43.19306710000000,-77.37052829999999
1048,2015-08-10,shrink,Tomatoes,Cherry Tomatoes,Sakura,,0,5.3,,67,43.19306250000000,-77.37051910000000
1049,2015-08-12,harvest,Tomatoes,Cherry Tomatoes,Sakura,TM3,0,143,,67,43.19306450000000,-77.37051900000000
1050,2015-08-12,harvest,Tomatoes,Cherry Tomatoes,Esterina,TM1,0,60.51,,68,43.19306620000000,-77.37052520000000
1051,2015-08-12,harvest,Squash,Summer Squash,Multipik,SQ11,75,50,,49,43.19306470000000,-77.37052240000000
1052,2015-08-12,harvest,Squash,Zucchini,Spineless Perfection,SQ9,20,26,,48,43.19306070000000,-77.37051540000000
1063,2015-08-13,harvest,Squash,Summer Squash,Multipik,SQ11,73,42,,49,43.19307150000000,-77.37054940000000
1064,2015-08-13,harvest,Squash,Zucchini,Spineless Perfection,SQ9,18,13.7,,48,43.19306640000000,-77.37053090000000
1065,2015-08-13,harvest,Beets,Red Beets,Boro,BT4,22,23.3,,25,43.19306820000000,-77.37053050000000
1066,2015-08-13,harvest,Beets,Golden Beets,Touchstone,BT5,18,18,,26,43.19306580000000,-77.37053410000000
1067,2015-08-13,harvest,Leeks,Leeks,Pandora,ON2,11,15,,30,43.19306800000000,-77.37053499999999
1068,2015-08-13,harvest,Onions,Red Onions,Red Wing,ON1,30,15.4,,138,43.19305540000000,-77.37054859999999
1069,2015-08-13,harvest,Onions,Yellow Onions,Cortland,ON2,30,18,,33,43.19306620000000,-77.37054820000002
1070,2015-08-13,harvest,Onions,Sweet Onions,Walla Walla,ON2,52,40,,32,43.19306030000000,-77.37050380000000
1071,2015-08-13,harvest,Squash,Winter Squash,Spaghetti Squash,SQ8,0,41.5,,134,43.19306500000000,-77.37053110000000
1053,2015-08-15,harvest,Squash,Summer Squash,Multipik,SQ11,54,31,,49,43.19306110000000,-77.37051890000000
1054,2015-08-16,harvest,Squash,Winter Squash,Sugarbush,SQ6,135,204,,132,43.19306340000000,-77.37052340000000
1055,2015-08-16,harvest,Tomatoes,Cherry Tomatoes,Esterina,TM1,0,25,,68,43.19306430000000,-77.37054739999999
1056,2015-08-16,harvest,Tomatoes,Cherry Tomatoes,Sakura,TM3,0,12.7,,67,43.19306360000000,-77.37054820000002
1057,2015-08-16,harvest,Tomatoes,Slicer Tomatoes,Defiant,TM7,0,105,,64,43.19306540000000,-77.37054700000002
1058,2015-08-16,harvest,Tomatoes,Slicer Tomatoes,Mountain Fresh Plus,TM6,0,46,,142,43.19306650000000,-77.37054920000000
1059,2015-08-16,harvest,Squash,Summer Squash,Multipik,SQ10,12,7,,49,43.19306290000000,-77.37052770000001
1060,2015-08-16,harvest,Squash,Zucchini,Spineless Perfection,SQ9,27,26,,48,43.19306760000000,-77.37052620000000
